datos_año;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;año_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2018;UR;10;Latina;106;Cuatro Vientos;K;Deportivo;2;1980,00;246562,00;123281,00;;;11866617,12 €;5933308,56 €
2018;UR;10;Latina;106;Cuatro Vientos;M;Suelos sin edificar, obras de urbanización y jardinería;113;;;;650435,00;5756,00;56595211,30 €;500842,58 €
2018;UR;10;Latina;106;Cuatro Vientos;O;Oficinas;421;2008,00;40473,00;96,00;;;47454550,79 €;112718,65 €
2018;UR;10;Latina;106;Cuatro Vientos;P;Edificio Singular;2;1975,00;455336,00;227668,00;;;132469275,57 €;66234637,78 €
2018;UR;10;Latina;106;Cuatro Vientos;V;Residencial;2321;2007,00;284941,00;123,00;;;260783627,41 €;112358,31 €
2018;UR;10;Latina;106;Cuatro Vientos;Y;Sanidad y Beneficencia;4;2001,00;47842,00;11960,00;;;33528365,45 €;8382091,36 €
2018;UR;10;Latina;107;Aguilas;A;Almacén-Estacionamiento;3048;1991,00;163400,00;54,00;;;48174205,87 €;15805,19 €
2018;UR;10;Latina;107;Aguilas;C;Comercial;1173;1974,00;192718,00;164,00;;;134782318,32 €;114903,94 €
2018;UR;10;Latina;107;Aguilas;E;Cultural;33;1974,00;91149,00;2762,00;;;53796147,30 €;1630186,28 €
2018;UR;10;Latina;107;Aguilas;G;Ocio y Hostelería;18;1968,00;1190,00;66,00;;;930176,52 €;51676,47 €
2018;UR;10;Latina;107;Aguilas;I;Industrial;54;1969,00;5991,00;111,00;;;2966237,57 €;54930,33 €
2018;UR;10;Latina;107;Aguilas;K;Deportivo;20;1980,00;151561,00;7578,00;;;74847260,77 €;3742363,04 €
2018;UR;10;Latina;107;Aguilas;M;Suelos sin edificar, obras de urbanización y jardinería;80;;;;1266045,00;15826,00;93831266,20 €;1172890,83 €
2018;UR;10;Latina;107;Aguilas;O;Oficinas;79;1994,00;13484,00;171,00;;;11678106,34 €;147824,13 €
2018;UR;10;Latina;107;Aguilas;P;Edificio Singular;4;1981,00;32068,00;8017,00;;;19791004,31 €;4947751,08 €
2018;UR;10;Latina;107;Aguilas;R;Religioso;7;1989,00;11791,00;1684,00;;;9126412,64 €;1303773,23 €
2018;UR;10;Latina;107;Aguilas;V;Residencial;23142;1973,00;1933438,00;84,00;;;1422428063,29 €;61465,22 €
2018;UR;10;Latina;107;Aguilas;Y;Sanidad y Beneficencia;20;1979,00;35215,00;1761,00;;;30508963,07 €;1525448,15 €
2018;UR;11;Carabanchel;111;Comillas;A;Almacén-Estacionamiento;1608;1987,00;128463,00;80,00;;;31253265,01 €;19436,11 €
2018;UR;11;Carabanchel;111;Comillas;C;Comercial;920;1965,00;100466,00;109,00;;;85707793,20 €;93160,64 €
2018;UR;11;Carabanchel;111;Comillas;E;Cultural;8;1951,00;15038,00;1880,00;;;7380707,37 €;922588,42 €
2018;UR;11;Carabanchel;111;Comillas;G;Ocio y Hostelería;3;1974,00;19840,00;6613,00;;;19439779,49 €;6479926,50 €
2018;UR;11;Carabanchel;111;Comillas;I;Industrial;110;1964,00;23623,00;215,00;;;11527463,06 €;104795,12 €
2018;UR;11;Carabanchel;111;Comillas;K;Deportivo;5;1984,00;10367,00;2073,00;;;3816940,12 €;763388,02 €
2018;UR;11;Carabanchel;111;Comillas;M;Suelos sin edificar, obras de urbanización y jardinería;25;;;;8856,00;354,00;5146227,20 €;205849,09 €
2018;UR;11;Carabanchel;111;Comillas;O;Oficinas;182;1969,00;15528,00;85,00;;;13076756,04 €;71850,31 €
2018;UR;11;Carabanchel;111;Comillas;R;Religioso;4;1969,00;5938,00;1484,00;;;3176461,04 €;794115,26 €
2018;UR;11;Carabanchel;111;Comillas;V;Residencial;10942;1966,00;906265,00;83,00;;;704901778,02 €;64421,66 €
2018;UR;11;Carabanchel;112;Opañel;A;Almacén-Estacionamiento;4837;1991,00;234628,00;49,00;;;63590876,77 €;13146,76 €
2018;UR;11;Carabanchel;112;Opañel;C;Comercial;1091;1968,00;128454,00;118,00;;;99893318,23 €;91561,24 €
2018;UR;11;Carabanchel;112;Opañel;E;Cultural;23;1973,00;44572,00;1938,00;;;27710557,80 €;1204806,86 €
2018;UR;11;Carabanchel;112;Opañel;G;Ocio y Hostelería;2;1961,00;330,00;165,00;;;257694,36 €;128847,18 €
2018;UR;11;Carabanchel;112;Opañel;I;Industrial;211;1969,00;61427,00;291,00;;;33669995,40 €;159573,44 €
2018;UR;11;Carabanchel;112;Opañel;K;Deportivo;4;1998,00;19387,00;4847,00;;;11585969,92 €;2896492,48 €
2018;UR;11;Carabanchel;112;Opañel;M;Suelos sin edificar, obras de urbanización y jardinería;102;;;;110727,00;1086,00;16338517,41 €;160181,54 €
2018;UR;11;Carabanchel;112;Opañel;O;Oficinas;177;1978,00;39910,00;225,00;;;31346252,98 €;177097,47 €
2018;UR;11;Carabanchel;112;Opañel;P;Edificio Singular;1;1973,00;412,00;412,00;;;258702,32 €;258702,32 €
2018;UR;11;Carabanchel;112;Opañel;R;Religioso;6;1980,00;44800,00;7467,00;;;8295662,55 €;1382610,42 €
2018;UR;11;Carabanchel;112;Opañel;T;Espectáculos;1;1965,00;2425,00;2425,00;;;2019808,69 €;2019808,69 €
2018;UR;11;Carabanchel;112;Opañel;V;Residencial;15052;1972,00;1285543,00;85,00;;;974857688,58 €;64765,99 €
2018;UR;11;Carabanchel;112;Opañel;Y;Sanidad y Beneficencia;1;2000,00;4696,00;4696,00;;;3729474,13 €;3729474,13 €
2018;UR;11;Carabanchel;113;San Isidro;A;Almacén-Estacionamiento;6132;1994,00;262693,00;43,00;;;57626814,29 €;9397,72 €
2018;UR;11;Carabanchel;113;San Isidro;C;Comercial;1009;1969,00;113320,00;112,00;;;87099059,38 €;86322,16 €
2018;UR;11;Carabanchel;113;San Isidro;E;Cultural;24;1969,00;37858,00;1577,00;;;23879679,01 €;994986,63 €
2018;UR;11;Carabanchel;113;San Isidro;G;Ocio y Hostelería;2;1999,00;486,00;243,00;;;383684,80 €;191842,40 €
2018;UR;11;Carabanchel;113;San Isidro;I;Industrial;346;1973,00;130592,00;377,00;;;60499174,54 €;174853,11 €
2018;UR;11;Carabanchel;113;San Isidro;K;Deportivo;9;1981,00;16373,00;1819,00;;;7468349,57 €;829816,62 €
2018;UR;11;Carabanchel;113;San Isidro;M;Suelos sin edificar, obras de urbanización y jardinería;80;;;;322759,00;4034,00;17441643,28 €;218020,54 €
2018;UR;11;Carabanchel;113;San Isidro;O;Oficinas;130;1986,00;37026,00;285,00;;;26247306,08 €;201902,35 €
2018;UR;11;Carabanchel;113;San Isidro;P;Edificio Singular;2;2008,00;16344,00;8172,00;;;10267287,16 €;5133643,58 €
2018;UR;11;Carabanchel;113;San Isidro;R;Religioso;9;1962,00;252901,00;28100,00;;;18962002,86 €;2106889,21 €
2018;UR;11;Carabanchel;113;San Isidro;T;Espectáculos;1;1960,00;2375,00;2375,00;;;1835400,00 €;1835400,00 €
2018;UR;11;Carabanchel;113;San Isidro;V;Residencial;17187;1975,00;1432890,00;83,00;;;1070130376,59 €;62263,94 €
2018;UR;11;Carabanchel;113;San Isidro;Y;Sanidad y Beneficencia;19;1978,00;20373,00;1072,00;;;14112094,78 €;742741,83 €
2018;UR;11;Carabanchel;114;Vista Alegre;A;Almacén-Estacionamiento;3941;1984,00;240442,00;61,00;;;48955834,45 €;12422,19 €
2018;UR;11;Carabanchel;114;Vista Alegre;C;Comercial;2039;1968,00;301254,00;148,00;;;219631073,33 €;107715,09 €
2018;UR;11;Carabanchel;114;Vista Alegre;E;Cultural;31;1964,00;74599,00;2406,00;;;42570979,26 €;1373257,40 €
2018;UR;11;Carabanchel;114;Vista Alegre;G;Ocio y Hostelería;8;1964,00;4138,00;517,00;;;2954042,61 €;369255,33 €
2018;UR;11;Carabanchel;114;Vista Alegre;I;Industrial;222;1966,00;43690,00;197,00;;;23356216,53 €;105208,18 €
2018;UR;11;Carabanchel;114;Vista Alegre;K;Deportivo;9;1984,00;57680,00;6409,00;;;37041640,52 €;4115737,84 €
2018;UR;11;Carabanchel;114;Vista Alegre;M;Suelos sin edificar, obras de urbanización y jardinería;56;;;;210273,00;3755,00;39926570,02 €;712974,46 €
2018;UR;11;Carabanchel;114;Vista Alegre;O;Oficinas;136;1970,00;21318,00;157,00;;;15625429,40 €;114892,86 €
2018;UR;11;Carabanchel;114;Vista Alegre;P;Edificio Singular;1;2005,00;12590,00;12590,00;;;10570639,50 €;10570639,50 €
2018;UR;11;Carabanchel;114;Vista Alegre;R;Religioso;19;1963,00;35800,00;1884,00;;;6640453,03 €;349497,53 €
2018;UR;11;Carabanchel;114;Vista Alegre;V;Residencial;19387;1970,00;1626442,00;84,00;;;1178589613,28 €;60792,78 €
2018;UR;11;Carabanchel;114;Vista Alegre;Y;Sanidad y Beneficencia;19;1976,00;17832,00;939,00;;;12174959,77 €;640787,36 €
2018;UR;11;Carabanchel;115;Puerta Bonita;A;Almacén-Estacionamiento;3935;1993,00;168929,00;43,00;;;41686049,04 €;10593,66 €
2018;UR;11;Carabanchel;115;Puerta Bonita;C;Comercial;816;1970,00;82123,00;101,00;;;63628128,29 €;77975,65 €
2018;UR;11;Carabanchel;115;Puerta Bonita;E;Cultural;21;1951,00;158897,00;7567,00;;;83896818,39 €;3995086,59 €
2018;UR;11;Carabanchel;115;Puerta Bonita;G;Ocio y Hostelería;3;1978,00;2548,00;849,00;;;3127751,89 €;1042583,96 €
2018;UR;11;Carabanchel;115;Puerta Bonita;I;Industrial;163;1968,00;34734,00;213,00;;;16780452,70 €;102947,56 €
2018;UR;11;Carabanchel;115;Puerta Bonita;K;Deportivo;10;1983,00;24649,00;2465,00;;;12959145,85 €;1295914,58 €
2018;UR;11;Carabanchel;115;Puerta Bonita;M;Suelos sin edificar, obras de urbanización y jardinería;75;;;;148348,00;1978,00;12440966,92 €;165879,56 €
2018;UR;11;Carabanchel;115;Puerta Bonita;O;Oficinas;74;1973,00;8194,00;111,00;;;6421418,17 €;86775,92 €
2018;UR;11;Carabanchel;115;Puerta Bonita;P;Edificio Singular;3;1960,00;6936,00;2312,00;;;3994999,72 €;1331666,57 €
2018;UR;11;Carabanchel;115;Puerta Bonita;R;Religioso;8;1954,00;7721,00;965,00;;;3763049,38 €;470381,17 €
2018;UR;11;Carabanchel;115;Puerta Bonita;V;Residencial;14099;1974,00;1145200,00;81,00;;;835761410,40 €;59278,06 €
2018;UR;11;Carabanchel;115;Puerta Bonita;Y;Sanidad y Beneficencia;5;1977,00;68407,00;13681,00;;;49116441,66 €;9823288,33 €
2018;UR;11;Carabanchel;116;Buenavista;A;Almacén-Estacionamiento;10427;2001,00;316066,00;30,00;;;77721681,06 €;7453,89 €
2018;UR;11;Carabanchel;116;Buenavista;C;Comercial;926;1983,00;398340,00;430,00;;;302506850,83 €;326681,26 €
2018;UR;11;Carabanchel;116;Buenavista;E;Cultural;15;1985,00;91579,00;6105,00;;;63196970,31 €;4213131,35 €
2018;UR;11;Carabanchel;116;Buenavista;G;Ocio y Hostelería;13;1978,00;9171,00;705,00;;;6248147,74 €;480626,75 €
2018;UR;11;Carabanchel;116;Buenavista;I;Industrial;476;1992,00;354071,00;744,00;;;155651994,11 €;326999,99 €
2018;UR;11;Carabanchel;116;Buenavista;K;Deportivo;10;1997,00;90304,00;9030,00;;;47346643,20 €;4734664,32 €
2018;UR;11;Carabanchel;116;Buenavista;M;Suelos sin edificar, obras de urbanización y jardinería;324;;;;1407304,00;4344,00;131863834,41 €;406987,14 €
2018;UR;11;Carabanchel;116;Buenavista;O;Oficinas;286;1998,00;95164,00;333,00;;;68666016,26 €;240090,97 €
2018;UR;11;Carabanchel;116;Buenavista;P;Edificio Singular;5;1959,00;137586,00;27517,00;;;72929985,20 €;14585997,04 €
2018;UR;11;Carabanchel;116;Buenavista;R;Religioso;7;1990,00;918202,00;131172,00;;;73315740,88 €;10473677,27 €
2018;UR;11;Carabanchel;116;Buenavista;V;Residencial;19663;1990,00;2022753,00;103,00;;;1468644248,97 €;74690,75 €
2018;UR;11;Carabanchel;116;Buenavista;Y;Sanidad y Beneficencia;9;1984,00;71014,00;7890,00;;;54396250,86 €;6044027,87 €
2018;UR;11;Carabanchel;117;Abrantes;A;Almacén-Estacionamiento;2789;1996,00;147425,00;53,00;;;34121572,92 €;12234,34 €
2018;UR;11;Carabanchel;117;Abrantes;C;Comercial;731;1967,00;68092,00;93,00;;;50376614,31 €;68914,66 €
2018;UR;11;Carabanchel;117;Abrantes;E;Cultural;18;1971,00;31586,00;1755,00;;;19777229,03 €;1098734,95 €
2018;UR;11;Carabanchel;117;Abrantes;G;Ocio y Hostelería;2;1992,00;316,00;158,00;;;282905,56 €;141452,78 €
2018;UR;11;Carabanchel;117;Abrantes;I;Industrial;83;1966,00;41153,00;496,00;;;36886160,13 €;444411,57 €
2018;UR;11;Carabanchel;117;Abrantes;K;Deportivo;7;1987,00;51506,00;7358,00;;;20355694,25 €;2907956,32 €
2018;UR;11;Carabanchel;117;Abrantes;M;Suelos sin edificar, obras de urbanización y jardinería;11;;;;588636,00;53512,00;4542833,20 €;412984,84 €
2018;UR;11;Carabanchel;117;Abrantes;O;Oficinas;51;1968,00;23113,00;453,00;;;14627520,54 €;286814,13 €
2018;UR;11;Carabanchel;117;Abrantes;R;Religioso;4;1979,00;4932,00;1233,00;;;2962071,27 €;740517,82 €
2018;UR;11;Carabanchel;117;Abrantes;V;Residencial;12400;1974,00;1043566,00;84,00;;;746307213,45 €;60186,07 €
2018;UR;11;Carabanchel;117;Abrantes;Y;Sanidad y Beneficencia;1;1984,00;635,00;635,00;;;403326,28 €;403326,28 €
2018;UR;12;Usera;121;Orcasitas;A;Almacén-Estacionamiento;668;2004,00;19268,00;29,00;;;4175604,03 €;6250,90 €
2018;UR;12;Usera;121;Orcasitas;C;Comercial;296;1985,00;32199,00;109,00;;;15870002,93 €;53614,87 €
2018;UR;12;Usera;121;Orcasitas;E;Cultural;14;1985,00;65333,00;4667,00;;;27253927,83 €;1946709,13 €
2018;UR;12;Usera;121;Orcasitas;I;Industrial;16;1981,00;25710,00;1607,00;;;7178616,44 €;448663,53 €
2018;UR;12;Usera;121;Orcasitas;K;Deportivo;5;1987,00;23731,00;4746,00;;;4486709,79 €;897341,96 €
2018;UR;12;Usera;121;Orcasitas;M;Suelos sin edificar, obras de urbanización y jardinería;26;;;;193211,00;7431,00;4406920,35 €;169496,94 €
2018;UR;12;Usera;121;Orcasitas;O;Oficinas;12;1980,00;1675,00;140,00;;;771749,51 €;64312,46 €
2018;UR;12;Usera;121;Orcasitas;P;Edificio Singular;2;1980,00;5510,00;2755,00;;;2479289,24 €;1239644,62 €
2018;UR;12;Usera;121;Orcasitas;R;Religioso;4;1983,00;1809,00;452,00;;;928386,29 €;232096,57 €
2018;UR;12;Usera;121;Orcasitas;V;Residencial;9164;1987,00;1038521,00;113,00;;;517429627,55 €;56463,29 €
2018;UR;12;Usera;121;Orcasitas;Y;Sanidad y Beneficencia;2;1984,00;7432,00;3716,00;;;3768806,69 €;1884403,34 €
2018;UR;12;Usera;122;Orcasur;A;Almacén-Estacionamiento;1843;2001,00;59941,00;33,00;;;12372830,62 €;6713,42 €
2018;UR;12;Usera;122;Orcasur;C;Comercial;192;1986,00;32926,00;171,00;;;19733220,23 €;102777,19 €
2018;UR;12;Usera;122;Orcasur;E;Cultural;13;1983,00;71800,00;5523,00;;;32940001,12 €;2533846,24 €
2018;UR;12;Usera;122;Orcasur;G;Ocio y Hostelería;2;1979,00;200,00;100,00;;;144055,80 €;72027,90 €
2018;UR;12;Usera;122;Orcasur;I;Industrial;31;1975,00;77727,00;2507,00;;;28353329,28 €;914623,53 €
2018;UR;12;Usera;122;Orcasur;K;Deportivo;3;1990,00;16102,00;5367,00;;;5531530,19 €;1843843,40 €
2018;UR;12;Usera;122;Orcasur;M;Suelos sin edificar, obras de urbanización y jardinería;39;;;;93540,00;2398,00;13541160,90 €;347209,25 €
2018;UR;12;Usera;122;Orcasur;O;Oficinas;70;1991,00;17008,00;243,00;;;11683658,78 €;166909,41 €
2018;UR;12;Usera;122;Orcasur;R;Religioso;3;1989,00;758,00;253,00;;;558547,65 €;186182,55 €
2018;UR;12;Usera;122;Orcasur;V;Residencial;5193;1990,00;568105,00;109,00;;;350183967,55 €;67433,85 €
2018;UR;12;Usera;122;Orcasur;Y;Sanidad y Beneficencia;9;1988,00;390754,00;43417,00;;;206502240,80 €;22944693,42 €
2018;UR;12;Usera;123;San Fermín;A;Almacén-Estacionamiento;2978;1999,00;94637,00;32,00;;;20251980,48 €;6800,53 €
2018;UR;12;Usera;123;San Fermín;C;Comercial;409;1977,00;68665,00;168,00;;;37946763,90 €;92779,37 €
2018;UR;12;Usera;123;San Fermín;E;Cultural;6;1968,00;11108,00;1851,00;;;5475200,51 €;912533,42 €
2018;UR;12;Usera;123;San Fermín;G;Ocio y Hostelería;3;1984,00;4574,00;1525,00;;;2367643,21 €;789214,40 €
2018;UR;12;Usera;123;San Fermín;I;Industrial;32;1981,00;47758,00;1492,00;;;17494255,78 €;546695,49 €
2018;UR;12;Usera;123;San Fermín;K;Deportivo;5;1994,00;150352,00;30070,00;;;193684007,14 €;38736801,43 €
2018;UR;12;Usera;123;San Fermín;M;Suelos sin edificar, obras de urbanización y jardinería;35;;;;293035,00;8372,00;16037820,92 €;458223,45 €
2018;UR;12;Usera;123;San Fermín;O;Oficinas;84;1986,00;42137,00;502,00;;;25232885,42 €;300391,49 €
2018;UR;12;Usera;123;San Fermín;P;Edificio Singular;1;2009,00;13770,00;13770,00;;;9229690,80 €;9229690,80 €
2018;UR;12;Usera;123;San Fermín;R;Religioso;1;2009,00;1663,00;1663,00;;;1766464,00 €;1766464,00 €
2018;UR;12;Usera;123;San Fermín;V;Residencial;9187;1986,00;876891,00;95,00;;;581680832,44 €;63315,65 €
2018;UR;12;Usera;123;San Fermín;Y;Sanidad y Beneficencia;5;1994,00;21083,00;4217,00;;;17474759,68 €;3494951,94 €
2018;UR;12;Usera;124;Almendrales;A;Almacén-Estacionamiento;2422;1992,00;108329,00;45,00;;;23362477,34 €;9645,94 €
2018;UR;12;Usera;124;Almendrales;C;Comercial;701;1965,00;84919,00;121,00;;;65342530,19 €;93213,31 €
2018;UR;12;Usera;124;Almendrales;E;Cultural;13;1967,00;25883,00;1991,00;;;16342623,86 €;1257124,91 €
2018;UR;12;Usera;124;Almendrales;G;Ocio y Hostelería;7;1953,00;1338,00;191,00;;;1126035,88 €;160862,27 €
2018;UR;12;Usera;124;Almendrales;I;Industrial;114;1979,00;67864,00;595,00;;;34444757,49 €;302147,00 €
2018;UR;12;Usera;124;Almendrales;K;Deportivo;3;1979,00;1918,00;639,00;;;951675,89 €;317225,30 €
2018;UR;12;Usera;124;Almendrales;M;Suelos sin edificar, obras de urbanización y jardinería;32;;;;54664,00;1708,00;6899206,58 €;215600,21 €
2018;UR;12;Usera;124;Almendrales;O;Oficinas;56;1975,00;23047,00;412,00;;;16029917,06 €;286248,52 €
2018;UR;12;Usera;124;Almendrales;R;Religioso;4;1962,00;4165,00;1041,00;;;1779820,42 €;444955,10 €
2018;UR;12;Usera;124;Almendrales;T;Espectáculos;1;1961,00;1306,00;1306,00;;;1025693,76 €;1025693,76 €
2018;UR;12;Usera;124;Almendrales;V;Residencial;8500;1973,00;759137,00;89,00;;;540950056,14 €;63641,18 €
2018;UR;12;Usera;124;Almendrales;Y;Sanidad y Beneficencia;3;1966,00;3720,00;1240,00;;;2584262,63 €;861420,88 €
2018;UR;12;Usera;125;Moscardó;A;Almacén-Estacionamiento;1528;1986,00;101443,00;66,00;;;20974010,97 €;13726,45 €
2018;UR;12;Usera;125;Moscardó;C;Comercial;944;1963,00;240275,00;255,00;;;183723573,19 €;194622,43 €
2018;UR;12;Usera;125;Moscardó;E;Cultural;12;1964,00;30768,00;2564,00;;;17393924,37 €;1449493,70 €
2018;UR;12;Usera;125;Moscardó;G;Ocio y Hostelería;4;1988,00;3006,00;752,00;;;2281071,65 €;570267,91 €
2018;UR;12;Usera;125;Moscardó;I;Industrial;47;1960,00;11661,00;248,00;;;6238717,79 €;132738,68 €
2018;UR;12;Usera;125;Moscardó;K;Deportivo;20;1967,00;28879,00;1444,00;;;13522030,94 €;676101,55 €
2018;UR;12;Usera;125;Moscardó;M;Suelos sin edificar, obras de urbanización y jardinería;9;;;;15695,00;1744,00;1515684,80 €;168409,42 €
2018;UR;12;Usera;125;Moscardó;O;Oficinas;64;1965,00;32981,00;515,00;;;21880987,65 €;341890,43 €
2018;UR;12;Usera;125;Moscardó;P;Edificio Singular;1;1995,00;3927,00;3927,00;;;3311141,68 €;3311141,68 €
2018;UR;12;Usera;125;Moscardó;R;Religioso;3;1981,00;4900,00;1633,00;;;2932236,81 €;977412,27 €
2018;UR;12;Usera;125;Moscardó;V;Residencial;11154;1962,00;894767,00;80,00;;;627350233,19 €;56244,42 €
2018;UR;12;Usera;125;Moscardó;Y;Sanidad y Beneficencia;5;1965,00;4130,00;826,00;;;2955856,78 €;591171,36 €
2018;UR;12;Usera;126;Zofío;A;Almacén-Estacionamiento;816;1988,00;38084,00;47,00;;;5521352,40 €;6766,36 €
2018;UR;12;Usera;126;Zofío;C;Comercial;422;1970,00;35208,00;83,00;;;20532455,87 €;48655,11 €
2018;UR;12;Usera;126;Zofío;E;Cultural;8;1970,00;35072,00;4384,00;;;17855728,42 €;2231966,05 €
2018;UR;12;Usera;126;Zofío;G;Ocio y Hostelería;2;1968,00;192,00;96,00;;;111638,90 €;55819,45 €
2018;UR;12;Usera;126;Zofío;I;Industrial;69;1967,00;10700,00;155,00;;;3382060,83 €;49015,37 €
2018;UR;12;Usera;126;Zofío;K;Deportivo;8;1992,00;85390,00;10674,00;;;20168554,99 €;2521069,37 €
2018;UR;12;Usera;126;Zofío;M;Suelos sin edificar, obras de urbanización y jardinería;22;;;;73471,00;3340,00;2419375,70 €;109971,62 €
2018;UR;12;Usera;126;Zofío;O;Oficinas;22;1970,00;3890,00;177,00;;;1689697,17 €;76804,42 €
2018;UR;12;Usera;126;Zofío;R;Religioso;1;1960,00;1067,00;1067,00;;;464282,35 €;464282,35 €
2018;UR;12;Usera;126;Zofío;V;Residencial;5484;1973,00;451760,00;82,00;;;255605434,09 €;46609,31 €
2018;UR;12;Usera;126;Zofío;Y;Sanidad y Beneficencia;5;1984,00;4201,00;840,00;;;1756927,97 €;351385,59 €
2018;UR;12;Usera;127;Pradolongo;A;Almacén-Estacionamiento;1243;1990,00;68447,00;55,00;;;12950827,09 €;10419,01 €
2018;UR;12;Usera;127;Pradolongo;C;Comercial;811;1967,00;81180,00;100,00;;;53727793,73 €;66248,82 €
2018;UR;12;Usera;127;Pradolongo;E;Cultural;17;1967,00;18273,00;1075,00;;;10383418,19 €;610789,31 €
2018;UR;12;Usera;127;Pradolongo;G;Ocio y Hostelería;1;2005,00;301,00;301,00;;;179129,24 €;179129,24 €
2018;UR;12;Usera;127;Pradolongo;I;Industrial;57;1978,00;14827,00;260,00;;;4055370,97 €;71146,86 €
2018;UR;12;Usera;127;Pradolongo;K;Deportivo;5;1992,00;65612,00;13122,00;;;16502400,91 €;3300480,18 €
2018;UR;12;Usera;127;Pradolongo;M;Suelos sin edificar, obras de urbanización y jardinería;19;;;;18189,00;957,00;2035991,06 €;107157,42 €
2018;UR;12;Usera;127;Pradolongo;O;Oficinas;79;1974,00;11172,00;141,00;;;6955458,21 €;88043,77 €
2018;UR;12;Usera;127;Pradolongo;P;Edificio Singular;3;2003,00;11810,00;3937,00;;;7063463,26 €;2354487,75 €
2018;UR;12;Usera;127;Pradolongo;R;Religioso;7;1960,00;2912,00;416,00;;;1371916,51 €;195988,07 €
2018;UR;12;Usera;127;Pradolongo;T;Espectáculos;1;1995,00;241,00;241,00;;;200989,18 €;200989,18 €
2018;UR;12;Usera;127;Pradolongo;V;Residencial;6566;1971,00;540751,00;82,00;;;317328634,05 €;48329,06 €
2018;UR;12;Usera;127;Pradolongo;Y;Sanidad y Beneficencia;6;1986,00;16960,00;2827,00;;;12611513,99 €;2101919,00 €
2018;UR;13;Puente de Vallecas;131;Entrevías;A;Almacén-Estacionamiento;726;1988,00;52343,00;72,00;;;9775605,13 €;13465,02 €
2018;UR;13;Puente de Vallecas;131;Entrevías;C;Comercial;1063;1976,00;89797,00;84,00;;;45281844,86 €;42598,16 €
2018;UR;13;Puente de Vallecas;131;Entrevías;E;Cultural;19;1976,00;71007,00;3737,00;;;34859863,95 €;1834729,68 €
2018;UR;13;Puente de Vallecas;131;Entrevías;G;Ocio y Hostelería;10;1983,00;6084,00;608,00;;;3285064,49 €;328506,45 €
2018;UR;13;Puente de Vallecas;131;Entrevías;I;Industrial;45;1977,00;352529,00;7834,00;;;97344129,61 €;2163202,88 €
2018;UR;13;Puente de Vallecas;131;Entrevías;K;Deportivo;12;1988,00;157339,00;13112,00;;;24886689,53 €;2073890,79 €
2018;UR;13;Puente de Vallecas;131;Entrevías;M;Suelos sin edificar, obras de urbanización y jardinería;103;;;;1681444,00;16325,00;29710146,42 €;288448,02 €
2018;UR;13;Puente de Vallecas;131;Entrevías;O;Oficinas;5;1977,00;3151,00;630,00;;;1732565,48 €;346513,10 €
2018;UR;13;Puente de Vallecas;131;Entrevías;P;Edificio Singular;1;1978,00;4880,00;4880,00;;;2625713,28 €;2625713,28 €
2018;UR;13;Puente de Vallecas;131;Entrevías;R;Religioso;4;1985,00;5396,00;1349,00;;;3389622,57 €;847405,64 €
2018;UR;13;Puente de Vallecas;131;Entrevías;T;Espectáculos;1;1983,00;1835,00;1835,00;;;654199,52 €;654199,52 €
2018;UR;13;Puente de Vallecas;131;Entrevías;V;Residencial;13665;1975,00;1150909,00;84,00;;;616661001,75 €;45127,04 €
2018;UR;13;Puente de Vallecas;131;Entrevías;Y;Sanidad y Beneficencia;8;1973,00;9868,00;1234,00;;;6021618,51 €;752702,31 €
2018;UR;13;Puente de Vallecas;132;San Diego;A;Almacén-Estacionamiento;2425;1993,00;137015,00;57,00;;;27665681,49 €;11408,53 €
2018;UR;13;Puente de Vallecas;132;San Diego;C;Comercial;1983;1962,00;219236,00;111,00;;;157248958,32 €;79298,52 €
2018;UR;13;Puente de Vallecas;132;San Diego;E;Cultural;19;1966,00;32546,00;1713,00;;;17577642,38 €;925139,07 €
2018;UR;13;Puente de Vallecas;132;San Diego;G;Ocio y Hostelería;9;1959,00;8081,00;898,00;;;5536448,75 €;615160,97 €
2018;UR;13;Puente de Vallecas;132;San Diego;I;Industrial;41;1962,00;7345,00;179,00;;;3906909,31 €;95290,47 €
2018;UR;13;Puente de Vallecas;132;San Diego;K;Deportivo;4;1989,00;6931,00;1733,00;;;3036028,98 €;759007,24 €
2018;UR;13;Puente de Vallecas;132;San Diego;M;Suelos sin edificar, obras de urbanización y jardinería;245;;;;90939,00;371,00;33516308,75 €;136801,26 €
2018;UR;13;Puente de Vallecas;132;San Diego;O;Oficinas;39;1963,00;12738,00;327,00;;;9264600,82 €;237553,87 €
2018;UR;13;Puente de Vallecas;132;San Diego;P;Edificio Singular;2;1940,00;4007,00;2004,00;;;2176502,38 €;1088251,19 €
2018;UR;13;Puente de Vallecas;132;San Diego;R;Religioso;11;1966,00;10458,00;951,00;;;5876583,17 €;534234,83 €
2018;UR;13;Puente de Vallecas;132;San Diego;T;Espectáculos;2;1960,00;2646,00;1323,00;;;1590648,78 €;795324,39 €
2018;UR;13;Puente de Vallecas;132;San Diego;V;Residencial;17688;1964,00;1226821,00;69,00;;;857505157,89 €;48479,49 €
